"Tarih","Saat","Pozitif Dengesizlik Miktarý (MWh)","Negatif Dengesizlik Miktarý (MWh)"
"17/02/2019","23:00","479,23","-1.189,28"
"18/02/2019","00:00","672,50","-1.058,57"
"18/02/2019","01:00","539,03","-1.450,61"
"18/02/2019","02:00","708,66","-1.506,86"
"18/02/2019","03:00","773,28","-1.759,15"
"18/02/2019","04:00","696,48","-1.544,94"
"18/02/2019","05:00","451,82","-2.049,50"
"18/02/2019","06:00","783,46","-1.158,99"
"18/02/2019","07:00","758,28","-1.014,13"
"18/02/2019","08:00","657,51","-1.482,12"
"18/02/2019","09:00","396,79","-1.517,15"
"18/02/2019","10:00","297,05","-1.384,94"
"18/02/2019","11:00","496,27","-1.187,74"
"18/02/2019","12:00","806,84","-838,06"
"18/02/2019","13:00","1.619,12","-622,26"
"18/02/2019","14:00","1.406,75","-668,00"
"18/02/2019","15:00","1.580,90","-266,15"
"18/02/2019","16:00","1.731,19","-494,98"
"18/02/2019","17:00","1.473,01","-433,43"
"18/02/2019","18:00","1.730,68","-159,13"
"18/02/2019","19:00","918,68","-354,33"
"18/02/2019","20:00","1.048,60","-276,65"
"18/02/2019","21:00","1.020,39","-327,24"
"18/02/2019","22:00","1.025,22","-379,06"
"18/02/2019","23:00","1.079,88","-573,57"
"19/02/2019","00:00","1.477,71","-542,77"
"19/02/2019","01:00","1.033,10","-742,57"
"19/02/2019","02:00","1.152,37","-635,20"
"19/02/2019","03:00","1.268,30","-563,26"
"19/02/2019","04:00","1.150,45","-648,27"
"19/02/2019","05:00","903,76","-832,14"
"19/02/2019","06:00","1.261,93","-744,93"
"19/02/2019","07:00","717,54","-706,51"
"19/02/2019","08:00","624,39","-980,34"
"19/02/2019","09:00","651,23","-1.010,03"
"19/02/2019","10:00","852,52","-944,31"
"19/02/2019","11:00","1.056,61","-1.137,94"
"19/02/2019","12:00","1.341,98","-712,79"
"19/02/2019","13:00","1.384,07","-597,86"
"19/02/2019","14:00","1.385,12","-594,83"
"19/02/2019","15:00","1.997,83","-498,34"
"19/02/2019","16:00","2.176,22","-414,30"
"19/02/2019","17:00","1.661,11","-447,22"
"19/02/2019","18:00","1.481,23","-392,13"
"19/02/2019","19:00","651,83","-700,30"
"19/02/2019","20:00","667,30","-1.143,22"
"19/02/2019","21:00","563,62","-1.354,04"
"19/02/2019","22:00","767,67","-1.008,28"
"19/02/2019","23:00","718,76","-1.269,71"
"20/02/2019","00:00","560,56","-1.212,47"
"20/02/2019","01:00","497,80","-1.417,16"
"20/02/2019","02:00","384,89","-1.322,33"
"20/02/2019","03:00","365,09","-1.607,97"
"20/02/2019","04:00","308,34","-1.229,10"
"20/02/2019","05:00","477,63","-1.210,18"
"20/02/2019","06:00","1.112,89","-873,45"
"20/02/2019","07:00","639,28","-916,21"
"20/02/2019","08:00","380,01","-1.404,22"
"20/02/2019","09:00","415,58","-1.553,01"
"20/02/2019","10:00","473,11","-1.893,11"
"20/02/2019","11:00","602,97","-1.323,45"
"20/02/2019","12:00","959,35","-1.082,21"
"20/02/2019","13:00","975,07","-1.021,62"
"20/02/2019","14:00","1.014,86","-1.065,12"
"20/02/2019","15:00","942,47","-862,06"
"20/02/2019","16:00","868,53","-695,28"
"20/02/2019","17:00","787,45","-1.309,05"
"20/02/2019","18:00","738,73","-1.166,00"
"20/02/2019","19:00","426,12","-1.562,48"
"20/02/2019","20:00","382,71","-2.420,50"
"20/02/2019","21:00","407,48","-2.167,04"
"20/02/2019","22:00","484,48","-1.642,49"
"20/02/2019","23:00","460,09","-1.648,05"
"21/02/2019","00:00","614,12","-1.178,84"
"21/02/2019","01:00","542,60","-1.173,83"
"21/02/2019","02:00","445,00","-987,50"
"21/02/2019","03:00","470,02","-982,45"
"21/02/2019","04:00","513,93","-888,35"
"21/02/2019","05:00","371,44","-832,02"
"21/02/2019","06:00","943,33","-685,93"
"21/02/2019","07:00","658,38","-941,92"
"21/02/2019","08:00","464,40","-1.479,43"
"21/02/2019","09:00","585,47","-1.309,11"
"21/02/2019","10:00","711,93","-1.291,78"
"21/02/2019","11:00","711,26","-1.885,04"
"21/02/2019","12:00","826,37","-1.423,22"
"21/02/2019","13:00","1.025,43","-1.517,70"
"21/02/2019","14:00","368,54","-1.958,38"
"21/02/2019","15:00","509,76","-1.788,93"
"21/02/2019","16:00","588,59","-1.563,72"
"21/02/2019","17:00","428,09","-1.800,94"
"21/02/2019","18:00","442,17","-1.286,64"
"21/02/2019","19:00","318,99","-1.155,77"
"21/02/2019","20:00","380,44","-1.533,01"
"21/02/2019","21:00","376,11","-1.754,12"
"21/02/2019","22:00","385,39","-1.567,57"
"21/02/2019","23:00","486,93","-1.455,23"
"22/02/2019","00:00","527,25","-749,62"
"22/02/2019","01:00","435,83","-1.002,73"
"22/02/2019","02:00","460,16","-1.025,65"
"22/02/2019","03:00","444,18","-913,31"
"22/02/2019","04:00","557,45","-811,19"
"22/02/2019","05:00","386,11","-957,47"
"22/02/2019","06:00","535,50","-1.135,15"
"22/02/2019","07:00","367,17","-673,63"
"22/02/2019","08:00","388,33","-709,81"
"22/02/2019","09:00","398,00","-957,36"
"22/02/2019","10:00","522,39","-964,78"
"22/02/2019","11:00","700,23","-1.137,46"
"22/02/2019","12:00","819,92","-1.113,67"
"22/02/2019","13:00","1.033,14","-1.399,48"
"22/02/2019","14:00","426,34","-1.352,34"
"22/02/2019","15:00","507,65","-1.276,15"
"22/02/2019","16:00","799,49","-1.391,06"
"22/02/2019","17:00","714,31","-1.398,21"
"22/02/2019","18:00","584,45","-1.119,31"
"22/02/2019","19:00","309,02","-1.039,63"
"22/02/2019","20:00","508,54","-1.125,29"
"22/02/2019","21:00","575,03","-1.080,91"
"22/02/2019","22:00","589,31","-853,57"
"22/02/2019","23:00","947,43","-519,44"
"23/02/2019","00:00","1.474,91","-408,10"
"23/02/2019","01:00","846,20","-432,82"
"23/02/2019","02:00","1.075,74","-431,95"
"23/02/2019","03:00","1.074,83","-448,17"
"23/02/2019","04:00","880,21","-639,17"
"23/02/2019","05:00","614,70","-583,24"
"23/02/2019","06:00","660,64","-653,05"
"23/02/2019","07:00","1.080,69","-472,96"
"23/02/2019","08:00","1.517,79","-540,52"
"23/02/2019","09:00","1.734,26","-664,93"
"23/02/2019","10:00","1.327,95","-790,21"
"23/02/2019","11:00","735,98","-1.389,76"
"23/02/2019","12:00","1.160,20","-1.677,75"
"23/02/2019","13:00","1.083,19","-1.690,77"
"23/02/2019","14:00","1.012,39","-1.689,59"
"23/02/2019","15:00","1.037,39","-1.624,74"
"23/02/2019","16:00","685,57","-1.863,59"
"23/02/2019","17:00","713,54","-1.344,80"
"23/02/2019","18:00","854,01","-975,15"
"23/02/2019","19:00","445,09","-910,00"
"23/02/2019","20:00","396,62","-871,40"
"23/02/2019","21:00","560,43","-796,54"
"23/02/2019","22:00","674,11","-922,23"
"23/02/2019","23:00","658,00","-1.000,55"
"24/02/2019","00:00","603,10","-840,51"
"24/02/2019","01:00","442,27","-1.324,73"
"24/02/2019","02:00","404,71","-1.013,30"
"24/02/2019","03:00","519,92","-1.087,27"
"24/02/2019","04:00","419,99","-1.149,32"
"24/02/2019","05:00","390,81","-1.195,33"
"24/02/2019","06:00","387,56","-1.256,27"
"24/02/2019","07:00","647,01","-1.275,92"
"24/02/2019","08:00","946,06","-1.310,85"
"24/02/2019","09:00","906,15","-1.016,28"
"24/02/2019","10:00","480,75","-1.661,84"
"24/02/2019","11:00","440,35","-1.821,85"
"24/02/2019","12:00","477,70","-1.899,28"
"24/02/2019","13:00","757,28","-2.982,44"
"24/02/2019","14:00","1.005,87","-1.806,24"
"24/02/2019","15:00","797,32","-2.038,54"
"24/02/2019","16:00","651,98","-1.776,13"
"24/02/2019","17:00","1.695,19","-1.336,20"
"24/02/2019","18:00","1.331,22","-1.089,25"
"24/02/2019","19:00","400,98","-1.608,76"
"24/02/2019","20:00","304,35","-1.576,21"
"24/02/2019","21:00","350,51","-1.508,66"
"24/02/2019","22:00","498,97","-1.416,30"
"24/02/2019","23:00","545,53","-1.155,19"
"25/02/2019","00:00","1.230,44","-958,71"
"25/02/2019","01:00","574,32","-1.158,99"
"25/02/2019","02:00","857,90","-944,06"
"25/02/2019","03:00","549,72","-967,06"
"25/02/2019","04:00","551,90","-961,18"
"25/02/2019","05:00","567,99","-935,86"
"25/02/2019","06:00","1.142,83","-989,42"
"25/02/2019","07:00","1.016,49","-973,79"
"25/02/2019","08:00","880,68","-1.049,61"
"25/02/2019","09:00","455,71","-1.559,80"
"25/02/2019","10:00","471,80","-1.597,86"
"25/02/2019","11:00","483,02","-1.687,58"
"25/02/2019","12:00","985,08","-1.646,75"
"25/02/2019","13:00","1.253,06","-1.682,34"
"25/02/2019","14:00","1.138,06","-1.808,17"
"25/02/2019","15:00","1.164,49","-1.813,18"
"25/02/2019","16:00","1.267,69","-1.411,48"
"25/02/2019","17:00","1.228,40","-1.164,60"
"25/02/2019","18:00","1.140,64","-775,53"
"25/02/2019","19:00","1.029,72","-865,46"
"25/02/2019","20:00","1.011,30","-668,94"
"25/02/2019","21:00","1.496,03","-653,93"
"25/02/2019","22:00","1.540,16","-662,72"
"25/02/2019","23:00","1.046,30","-356,80"
"26/02/2019","00:00","1.074,64","-673,22"
"26/02/2019","01:00","941,64","-873,67"
"26/02/2019","02:00","1.009,85","-539,07"
"26/02/2019","03:00","854,00","-648,90"
"26/02/2019","04:00","812,94","-576,14"
"26/02/2019","05:00","825,89","-580,52"
"26/02/2019","06:00","705,58","-668,33"
"26/02/2019","07:00","760,19","-656,88"
"26/02/2019","08:00","610,28","-1.250,81"
"26/02/2019","09:00","748,20","-1.201,00"
"26/02/2019","10:00","686,59","-1.551,28"
"26/02/2019","11:00","1.483,59","-1.169,29"
"26/02/2019","12:00","1.193,19","-1.052,94"
"26/02/2019","13:00","1.261,79","-1.581,29"
"26/02/2019","14:00","1.421,91","-2.073,33"
"26/02/2019","15:00","1.416,60","-2.169,47"
"26/02/2019","16:00","995,93","-2.486,95"
"26/02/2019","17:00","1.008,33","-2.543,81"
"26/02/2019","18:00","900,38","-1.826,40"
"26/02/2019","19:00","616,08","-1.824,16"
"26/02/2019","20:00","466,07","-2.135,74"
"26/02/2019","21:00","493,69","-1.790,09"
"26/02/2019","22:00","1.131,14","-1.628,22"
"26/02/2019","23:00","1.374,43","-1.400,15"
"27/02/2019","00:00","1.444,90","-797,85"
"27/02/2019","01:00","1.536,92","-889,99"
"27/02/2019","02:00","1.297,60","-978,24"
"27/02/2019","03:00","894,87","-869,63"
"27/02/2019","04:00","824,48","-803,59"
"27/02/2019","05:00","831,61","-812,44"
"27/02/2019","06:00","916,81","-919,93"
"27/02/2019","07:00","751,82","-1.009,33"
"27/02/2019","08:00","1.008,41","-1.524,21"
"27/02/2019","09:00","587,45","-2.005,38"
"27/02/2019","10:00","370,03","-2.170,00"
"27/02/2019","11:00","357,81","-2.118,03"
"27/02/2019","12:00","388,48","-1.903,43"
"27/02/2019","13:00","382,89","-2.192,58"
"27/02/2019","14:00","333,22","-2.202,76"
"27/02/2019","15:00","340,07","-2.401,78"
"27/02/2019","16:00","329,63","-2.381,66"
"27/02/2019","17:00","458,44","-2.412,60"
"27/02/2019","18:00","525,22","-1.640,48"
"27/02/2019","19:00","257,48","-1.816,47"
"27/02/2019","20:00","325,50","-1.949,23"
"27/02/2019","21:00","205,00","-2.168,79"
"27/02/2019","22:00","656,94","-1.365,12"
"27/02/2019","23:00","615,22","-1.160,31"
"28/02/2019","00:00","881,83","-1.063,54"
"28/02/2019","01:00","737,55","-1.072,88"
"28/02/2019","02:00","654,43","-962,02"
"28/02/2019","03:00","689,27","-964,04"
"28/02/2019","04:00","694,92","-1.005,33"
"28/02/2019","05:00","667,15","-919,81"
"28/02/2019","06:00","924,11","-1.122,78"
"28/02/2019","07:00","608,59","-1.114,86"
"28/02/2019","08:00","473,74","-1.667,75"
"28/02/2019","09:00","492,90","-1.698,97"
"28/02/2019","10:00","336,04","-2.310,14"
"28/02/2019","11:00","309,96","-2.211,79"
"28/02/2019","12:00","379,43","-2.340,53"
"28/02/2019","13:00","792,80","-1.586,24"
"28/02/2019","14:00","664,31","-2.250,31"
"28/02/2019","15:00","787,76","-1.773,71"
"28/02/2019","16:00","1.188,76","-1.697,53"
"28/02/2019","17:00","1.382,58","-1.345,12"
"28/02/2019","18:00","1.212,94","-1.089,23"
"28/02/2019","19:00","812,75","-1.181,31"
"28/02/2019","20:00","741,76","-1.034,53"
"28/02/2019","21:00","628,49","-1.070,38"
"28/02/2019","22:00","632,42","-1.017,11"
"28/02/2019","23:00","1.216,91","-1.274,14"
"01/03/2019","00:00","383,78","-800,80"
"01/03/2019","01:00","442,87","-865,43"
"01/03/2019","02:00","504,46","-840,01"
"01/03/2019","03:00","499,47","-778,39"
"01/03/2019","04:00","452,67","-691,70"
"01/03/2019","05:00","424,03","-697,14"
"01/03/2019","06:00","362,06","-923,54"
"01/03/2019","07:00","657,96","-592,36"
"01/03/2019","08:00","672,25","-889,29"
"01/03/2019","09:00","489,43","-1.061,84"
"01/03/2019","10:00","405,80","-1.030,06"
"01/03/2019","11:00","461,31","-748,19"
"01/03/2019","12:00","1.130,40","-695,21"
"01/03/2019","13:00","1.660,79","-600,48"
"01/03/2019","14:00","1.959,46","-572,26"
"01/03/2019","15:00","1.474,01","-546,50"
"01/03/2019","16:00","1.712,49","-722,20"
"01/03/2019","17:00","1.767,87","-654,95"
"01/03/2019","18:00","1.817,60","-546,56"
"01/03/2019","19:00","1.152,55","-775,69"
"01/03/2019","20:00","830,08","-851,32"
"01/03/2019","21:00","835,58","-888,09"
"01/03/2019","22:00","894,58","-1.156,03"
"01/03/2019","23:00","689,81","-1.300,82"
"02/03/2019","00:00","1.035,39","-1.159,62"
"02/03/2019","01:00","805,24","-1.185,41"
"02/03/2019","02:00","827,46","-1.153,77"
"02/03/2019","03:00","437,39","-1.368,15"
"02/03/2019","04:00","417,84","-1.439,88"
"02/03/2019","05:00","394,45","-1.351,38"
"02/03/2019","06:00","696,87","-1.849,20"
"02/03/2019","07:00","919,11","-1.526,89"
"02/03/2019","08:00","717,15","-1.017,70"
"02/03/2019","09:00","724,75","-972,23"
"02/03/2019","10:00","755,04","-980,28"
"02/03/2019","11:00","997,25","-1.167,21"
"02/03/2019","12:00","1.002,98","-1.136,04"
"02/03/2019","13:00","1.298,12","-1.181,80"
"02/03/2019","14:00","1.375,37","-890,02"
"02/03/2019","15:00","1.409,77","-716,56"
"02/03/2019","16:00","1.293,72","-762,94"
"02/03/2019","17:00","1.302,38","-973,93"
"02/03/2019","18:00","1.395,57","-887,88"
"02/03/2019","19:00","1.255,19","-928,47"
"02/03/2019","20:00","870,54","-1.224,17"
"02/03/2019","21:00","592,40","-1.193,59"
"02/03/2019","22:00","822,49","-1.216,74"
"02/03/2019","23:00","927,42","-1.003,16"
"03/03/2019","00:00","582,37","-978,52"
"03/03/2019","01:00","648,79","-867,21"
"03/03/2019","02:00","675,38","-823,41"
"03/03/2019","03:00","1.008,37","-772,89"
"03/03/2019","04:00","670,23","-670,34"
"03/03/2019","05:00","587,34","-738,85"
"03/03/2019","06:00","771,23","-744,65"
"03/03/2019","07:00","1.222,43","-617,73"
"03/03/2019","08:00","1.000,21","-734,82"
"03/03/2019","09:00","953,13","-940,00"
"03/03/2019","10:00","1.001,96","-816,81"
"03/03/2019","11:00","1.099,38","-836,08"
"03/03/2019","12:00","1.174,89","-946,33"
"03/03/2019","13:00","1.336,88","-1.060,17"
"03/03/2019","14:00","1.187,09","-1.296,68"
"03/03/2019","15:00","1.043,76","-1.463,91"
"03/03/2019","16:00","786,79","-1.595,92"
"03/03/2019","17:00","710,93","-1.710,10"
"03/03/2019","18:00","731,83","-1.608,12"
"03/03/2019","19:00","527,70","-1.417,52"
"03/03/2019","20:00","348,23","-1.466,23"
"03/03/2019","21:00","391,99","-1.473,40"
"03/03/2019","22:00","506,15","-1.425,21"
"03/03/2019","23:00","474,78","-1.463,76"
"04/03/2019","00:00","741,49","-798,04"
"04/03/2019","01:00","487,38","-1.285,11"
"04/03/2019","02:00","555,09","-1.066,59"
"04/03/2019","03:00","538,54","-948,82"
"04/03/2019","04:00","563,59","-1.009,48"
"04/03/2019","05:00","553,71","-1.063,70"
"04/03/2019","06:00","412,16","-1.253,24"
"04/03/2019","07:00","523,25","-1.193,97"
"04/03/2019","08:00","659,40","-1.185,30"
"04/03/2019","09:00","444,63","-1.301,67"
"04/03/2019","10:00","504,96","-1.360,78"
"04/03/2019","11:00","697,83","-1.487,79"
"04/03/2019","12:00","702,27","-1.449,30"
"04/03/2019","13:00","734,21","-1.281,85"
"04/03/2019","14:00","456,40","-1.315,70"
"04/03/2019","15:00","476,23","-1.046,13"
"04/03/2019","16:00","428,94","-1.249,87"
"04/03/2019","17:00","439,21","-1.726,89"
"04/03/2019","18:00","631,04","-1.469,19"
"04/03/2019","19:00","506,01","-1.412,62"
"04/03/2019","20:00","495,43","-1.572,04"
"04/03/2019","21:00","385,69","-1.641,54"
"04/03/2019","22:00","318,60","-1.649,27"
"04/03/2019","23:00","357,66","-1.370,42"
"05/03/2019","00:00","828,51","-697,87"
"05/03/2019","01:00","858,05","-920,77"
"05/03/2019","02:00","699,07","-693,96"
"05/03/2019","03:00","901,07","-896,48"
"05/03/2019","04:00","868,65","-866,12"
"05/03/2019","05:00","938,52","-718,25"
"05/03/2019","06:00","1.040,56","-677,26"
"05/03/2019","07:00","1.027,72","-595,14"
"05/03/2019","08:00","958,80","-423,88"
"05/03/2019","09:00","1.062,51","-559,77"
"05/03/2019","10:00","1.230,85","-572,28"
"05/03/2019","11:00","1.495,42","-645,46"
"05/03/2019","12:00","1.378,83","-805,10"
"05/03/2019","13:00","1.440,74","-685,26"
"05/03/2019","14:00","1.556,39","-813,69"
"05/03/2019","15:00","1.568,43","-733,20"
"05/03/2019","16:00","1.873,37","-382,79"
"05/03/2019","17:00","1.937,30","-374,26"
"05/03/2019","18:00","1.594,87","-478,71"
"05/03/2019","19:00","1.331,31","-574,45"
"05/03/2019","20:00","1.247,53","-754,70"
"05/03/2019","21:00","1.258,51","-840,79"
"05/03/2019","22:00","1.117,24","-651,79"
"05/03/2019","23:00","1.235,75","-783,91"
"06/03/2019","00:00","1.283,08","-405,82"
"06/03/2019","01:00","726,17","-692,35"
"06/03/2019","02:00","624,58","-1.140,33"
"06/03/2019","03:00","500,86","-1.037,02"
"06/03/2019","04:00","505,73","-977,42"
"06/03/2019","05:00","541,68","-1.143,19"
"06/03/2019","06:00","461,71","-1.471,86"
"06/03/2019","07:00","813,76","-1.977,68"
"06/03/2019","08:00","763,30","-1.298,89"
"06/03/2019","09:00","714,95","-1.077,56"
"06/03/2019","10:00","1.053,03","-735,45"
"06/03/2019","11:00","1.125,49","-1.242,44"
"06/03/2019","12:00","1.342,14","-1.169,18"
"06/03/2019","13:00","1.444,03","-1.147,65"
"06/03/2019","14:00","1.494,57","-1.327,13"
"06/03/2019","15:00","1.453,66","-1.305,07"
"06/03/2019","16:00","1.236,44","-1.271,37"
"06/03/2019","17:00","1.075,68","-1.012,14"
"06/03/2019","18:00","960,62","-525,40"
"06/03/2019","19:00","804,66","-424,10"
"06/03/2019","20:00","762,07","-840,13"
"06/03/2019","21:00","799,69","-843,17"
"06/03/2019","22:00","923,03","-967,75"
"06/03/2019","23:00","845,70","-742,99"
"07/03/2019","00:00","1.066,50","-441,53"
"07/03/2019","01:00","642,75","-579,34"
"07/03/2019","02:00","783,36","-532,40"
"07/03/2019","03:00","736,36","-677,09"
"07/03/2019","04:00","716,56","-709,81"
"07/03/2019","05:00","524,24","-569,38"
"07/03/2019","06:00","713,52","-762,78"
"07/03/2019","07:00","928,78","-331,84"
"07/03/2019","08:00","1.190,93","-435,48"
"07/03/2019","09:00","904,80","-822,93"
"07/03/2019","10:00","985,84","-739,65"
"07/03/2019","11:00","675,32","-575,69"
"07/03/2019","12:00","870,97","-433,57"
"07/03/2019","13:00","1.177,49","-322,25"
"07/03/2019","14:00","1.053,58","-432,96"
"07/03/2019","15:00","1.391,46","-438,31"
"07/03/2019","16:00","1.324,34","-468,60"
"07/03/2019","17:00","1.021,76","-572,95"
"07/03/2019","18:00","1.194,04","-632,81"
"07/03/2019","19:00","1.124,02","-546,95"
"07/03/2019","20:00","768,74","-746,94"
"07/03/2019","21:00","685,79","-721,77"
"07/03/2019","22:00","784,35","-847,21"
"07/03/2019","23:00","597,72","-649,80"
"08/03/2019","00:00","584,46","-644,20"
"08/03/2019","01:00","567,93","-1.379,86"
"08/03/2019","02:00","543,76","-1.104,29"
"08/03/2019","03:00","522,67","-1.240,56"
"08/03/2019","04:00","473,01","-1.038,21"
"08/03/2019","05:00","498,01","-996,99"
"08/03/2019","06:00","580,85","-774,09"
"08/03/2019","07:00","864,40","-319,34"
"08/03/2019","08:00","1.041,42","-269,30"
"08/03/2019","09:00","1.069,89","-405,45"
"08/03/2019","10:00","1.390,96","-306,23"
"08/03/2019","11:00","1.161,65","-293,79"
"08/03/2019","12:00","1.205,20","-400,10"
"08/03/2019","13:00","1.824,27","-242,80"
"08/03/2019","14:00","1.908,42","-244,35"
"08/03/2019","15:00","1.508,53","-225,12"
"08/03/2019","16:00","1.418,12","-203,90"
"08/03/2019","17:00","1.364,45","-325,18"
"08/03/2019","18:00","1.388,32","-411,98"
"08/03/2019","19:00","996,50","-454,73"
"08/03/2019","20:00","838,42","-415,72"
"08/03/2019","21:00","850,68","-557,36"
"08/03/2019","22:00","854,25","-927,00"
"08/03/2019","23:00","784,43","-813,83"
"09/03/2019","00:00","992,85","-471,27"
"09/03/2019","01:00","945,68","-846,53"
"09/03/2019","02:00","950,11","-814,77"
"09/03/2019","03:00","887,08","-718,78"
"09/03/2019","04:00","777,06","-655,62"
"09/03/2019","05:00","769,56","-775,88"
"09/03/2019","06:00","570,87","-598,84"
"09/03/2019","07:00","1.123,67","-936,61"
"09/03/2019","08:00","1.234,67","-696,26"
"09/03/2019","09:00","1.074,28","-606,29"
"09/03/2019","10:00","1.138,46","-529,63"
"09/03/2019","11:00","1.170,41","-306,22"
"09/03/2019","12:00","1.325,81","-408,44"
"09/03/2019","13:00","1.473,65","-482,65"
"09/03/2019","14:00","1.977,57","-338,20"
"09/03/2019","15:00","2.581,32","-435,23"
"09/03/2019","16:00","2.492,42","-227,01"
"09/03/2019","17:00","2.406,83","-353,85"
"09/03/2019","18:00","2.390,74","-374,13"
"09/03/2019","19:00","1.316,83","-407,03"
"09/03/2019","20:00","1.158,05","-347,97"
"09/03/2019","21:00","1.123,53","-806,89"
"09/03/2019","22:00","1.260,99","-942,50"
"09/03/2019","23:00","999,45","-424,15"
"10/03/2019","00:00","1.149,35","-636,88"
"10/03/2019","01:00","950,11","-541,09"
"10/03/2019","02:00","900,29","-668,10"
"10/03/2019","03:00","949,95","-612,26"
"10/03/2019","04:00","901,68","-657,60"
"10/03/2019","05:00","869,47","-609,78"
"10/03/2019","06:00","969,89","-573,69"
"10/03/2019","07:00","1.081,94","-780,23"
"10/03/2019","08:00","1.177,21","-719,23"
"10/03/2019","09:00","1.212,35","-562,20"
"10/03/2019","10:00","1.499,50","-378,64"
"10/03/2019","11:00","1.450,81","-458,87"
"10/03/2019","12:00","1.855,59","-267,09"
"10/03/2019","13:00","1.698,20","-241,89"
"10/03/2019","14:00","1.720,13","-226,04"
"10/03/2019","15:00","1.999,19","-269,97"
"10/03/2019","16:00","1.701,71","-271,78"
"10/03/2019","17:00","1.623,38","-300,51"
"10/03/2019","18:00","2.234,52","-339,48"
"10/03/2019","19:00","1.535,77","-460,45"
"10/03/2019","20:00","944,32","-617,20"
"10/03/2019","21:00","860,80","-570,37"
"10/03/2019","22:00","940,76","-532,14"
"10/03/2019","23:00","1.234,22","-330,37"
"11/03/2019","00:00","1.450,54","-248,65"
"11/03/2019","01:00","1.078,32","-392,96"
"11/03/2019","02:00","961,87","-420,76"
"11/03/2019","03:00","1.056,24","-244,73"
"11/03/2019","04:00","1.058,72","-289,81"
"11/03/2019","05:00","1.241,19","-464,24"
"11/03/2019","06:00","1.111,85","-610,11"
"11/03/2019","07:00","1.460,59","-784,17"
"11/03/2019","08:00","1.507,18","-579,30"
"11/03/2019","09:00","1.223,61","-1.041,12"
"11/03/2019","10:00","1.245,34","-933,61"
"11/03/2019","11:00","1.291,52","-622,32"
"11/03/2019","12:00","1.590,30","-507,49"
"11/03/2019","13:00","1.418,96","-766,66"
"11/03/2019","14:00","1.226,44","-1.338,50"
"11/03/2019","15:00","1.086,48","-796,46"
"11/03/2019","16:00","1.240,38","-701,34"
"11/03/2019","17:00","1.155,85","-671,26"
"11/03/2019","18:00","1.498,38","-1.011,61"
"11/03/2019","19:00","980,03","-876,39"
"11/03/2019","20:00","672,62","-1.466,69"
"11/03/2019","21:00","853,51","-1.422,49"
"11/03/2019","22:00","1.015,39","-1.241,94"
"11/03/2019","23:00","1.165,68","-756,44"
"12/03/2019","00:00","1.125,79","-543,76"
"12/03/2019","01:00","983,61","-863,43"
"12/03/2019","02:00","955,03","-794,13"
"12/03/2019","03:00","980,94","-943,41"
"12/03/2019","04:00","920,23","-747,97"
"12/03/2019","05:00","968,17","-543,43"
"12/03/2019","06:00","915,69","-879,31"
"12/03/2019","07:00","1.224,50","-1.016,71"
"12/03/2019","08:00","947,07","-894,19"
"12/03/2019","09:00","947,57","-1.285,58"
"12/03/2019","10:00","1.069,77","-1.722,21"
"12/03/2019","11:00","963,41","-1.993,92"
"12/03/2019","12:00","1.013,15","-1.963,77"
"12/03/2019","13:00","764,80","-1.663,75"
"12/03/2019","14:00","599,88","-2.154,30"
"12/03/2019","15:00","1.043,70","-1.750,67"
"12/03/2019","16:00","1.379,31","-1.686,90"
"12/03/2019","17:00","679,84","-2.038,34"
"12/03/2019","18:00","865,73","-2.106,23"
"12/03/2019","19:00","786,84","-1.496,81"
"12/03/2019","20:00","1.103,59","-1.038,02"
"12/03/2019","21:00","1.055,87","-769,79"
"12/03/2019","22:00","1.111,46","-451,88"
"12/03/2019","23:00","991,00","-636,68"
"13/03/2019","00:00","1.228,27","-576,57"
"13/03/2019","01:00","702,59","-1.027,09"
"13/03/2019","02:00","964,08","-848,81"
"13/03/2019","03:00","745,33","-790,46"
"13/03/2019","04:00","791,71","-644,00"
"13/03/2019","05:00","894,87","-474,50"
"13/03/2019","06:00","933,83","-566,96"
"13/03/2019","07:00","1.444,59","-547,09"
"13/03/2019","08:00","1.263,06","-512,05"
"13/03/2019","09:00","976,77","-902,11"
"13/03/2019","10:00","961,25","-1.047,98"
"13/03/2019","11:00","1.069,21","-1.250,46"
"13/03/2019","12:00","1.107,35","-1.165,37"
"13/03/2019","13:00","1.055,15","-1.067,47"
"13/03/2019","14:00","1.039,23","-1.100,03"
"13/03/2019","15:00","1.081,73","-1.150,00"
"13/03/2019","16:00","983,95","-1.129,33"
"13/03/2019","17:00","737,38","-1.239,17"
"13/03/2019","18:00","993,59","-959,21"
"13/03/2019","19:00","1.155,50","-711,51"
"13/03/2019","20:00","1.198,32","-683,67"
"13/03/2019","21:00","1.136,77","-690,99"
"13/03/2019","22:00","1.108,38","-758,47"
"13/03/2019","23:00","1.008,38","-792,86"
"14/03/2019","00:00","798,99","-870,78"
"14/03/2019","01:00","803,06","-1.117,75"
"14/03/2019","02:00","784,04","-1.081,69"
"14/03/2019","03:00","763,81","-1.236,44"
"14/03/2019","04:00","913,97","-1.269,21"
"14/03/2019","05:00","821,25","-1.286,92"
"14/03/2019","06:00","1.014,39","-801,96"
"14/03/2019","07:00","1.212,43","-610,24"
"14/03/2019","08:00","651,43","-1.004,26"
"14/03/2019","09:00","298,06","-1.263,84"
"14/03/2019","10:00","260,08","-1.626,03"
